Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,magnetic_field.x,magnetic_field.y,magnetic_field.z,magnetic_field_covariance_0,magnetic_field_covariance_1,magnetic_field_covariance_2,magnetic_field_covariance_3,magnetic_field_covariance_4,magnetic_field_covariance_5,magnetic_field_covariance_6,magnetic_field_covariance_7,magnetic_field_covariance_8
1639064113.9290254,165420,1639064113,925705395,base_mag,505.0923767089844,-65.8407211303711,169.30470275878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.9454849,165421,1639064113,939196120,base_mag,510.7358703613281,-47.96966552734375,154.25540161132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.9550917,165422,1639064113,947658948,base_mag,518.260498046875,-17.871051788330078,133.56260681152344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.9600916,165423,1639064113,956827761,base_mag,521.082275390625,0.0,137.32492065429688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.9698794,165424,1639064113,966339567,base_mag,523.9039916992188,17.871051788330078,111.9292221069336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.9791734,165425,1639064113,975855373,base_mag,523.9039916992188,34.80152130126953,112.86980438232422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064113.989836,165426,1639064113,985697172,base_mag,522.9634399414062,51.73199462890625,105.34514617919922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064114.0141807,165427,1639064113,998577910,base_mag,523.9039916992188,71.48420715332031,92.17700958251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064114.0194986,165428,1639064114,16263550,base_mag,521.082275390625,94.99874877929688,92.17700958251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064114.034552,165429,1639064114,26643339,base_mag,514.4981689453125,128.8596954345703,78.06828308105469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064114.0468578,165430,1639064114,39789071,base_mag,510.7358703613281,142.96841430664062,79.00886535644531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064114.0566998,165431,1639064114,51944824,base_mag,505.0923767089844,159.89889526367188,71.48420715332031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064114.0680394,165432,1639064114,63442590,base_mag,502.2706298828125,174.9481964111328,55.494319915771484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064114.0794952,165433,1639064114,74822359,base_mag,501.3300476074219,184.35401916503906,62.078392028808594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064114.091955,165434,1639064114,86242127,base_mag,496.62713623046875,190.93807983398438,52.67257308959961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064114.1065187,165435,1639064114,98827871,base_mag,490.983642578125,196.58157348632812,37.623268127441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064114.1159246,165436,1639064114,109424655,base_mag,490.0430603027344,201.28448486328125,16.930471420288086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064114.1260204,165437,1639064114,119556449,base_mag,490.0430603027344,199.4033203125,16.930471420288086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639064114.143496,165438,1639064114,129902239,base_mag,488.1618957519531,199.4033203125,5.643490314483643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
